id,name,username,bio,location,website,join_date,following,followers,fk_game_id
1379712721160187907,Swords of Legends Online,PlaySoLOnline,"Explore the world with 8 different classes, engage in epic PvP encounters, take on challenging dungeons and reach the fascinating endgame.",,https://t.co/Y0DK038ZGc,2021-04-07T08:30:51.000Z,2,11200,3e4df039772c47999a1b0769e847ea94
1223209808393842688,Black Skylands ☁️🧭⚙️,BlackSkylands,"A pixel art open world action/adventure | ⚙️ SKYPUNK | ☁️ AERIAL BATTLES |  OUT NOW on Steam, EGS and GOG! Join our Discord: https://t.co/EAj2VaMDeS.",Russia,https://t.co/00XQdKdZyy,2020-01-31T11:42:05.000Z,229,2594,1097a7b8a4b04bb38ebe11e960edcf58
1436601535,Tactic Studios,TacticStudios,"Official Twitter account of Tactic Studios.
Creators of fine video games.","Ontario, Canada",https://t.co/lzJhb3ofuU,2013-05-17T20:15:25.000Z,231,371,7ca5ffaf28e0442c9418c4fba998b17b
1325150681641091072,Antonio Freyre 🥷,merlino_games,"Stealth Game Developer / Making ""UNDETECTED"" - Wishlist: https://t.co/Ei1WD30OMd / Made 'The Chameleon': https://t.co/kXqL6q1EIa hi@merlinogames.com - 🇲🇽",Mexico,https://t.co/DF1YMNOeiU,2020-11-07T18:58:49.000Z,466,4023,af216841e35240bfb60ddaa0e5da4c11
3007710661,Suncrash Studio,suncrashstudio,We're creating indie PC games like they used to. Current project - Dream Engines: Nomad Cities - A survival city-building game with flying cities.,World of Nightmares,https://t.co/0uslfEWQa5,2015-02-02T07:44:57.000Z,148,1653,1d116f6b6e2445699d1ef5a1e70f33fc
38297956,Cyan Inc.,cyanworlds,"We create places that become your world - Myst, Riven, Obduction and soon Firmament","Mead, WA",http://t.co/ph9g95LcE6,2009-05-06T22:47:15.000Z,300,16175,1274ff02c0254cb0840c7b367729ab99
925488715379511296,Modus Games,Modus_Games,"Publisher of kickass, award-winning indie games. Join the community: https://t.co/9Yyz0wSVUg","Walnut Creek, CA",https://t.co/gD2BO4Eje3,2017-10-31T22:24:39.000Z,432,14326,132a0780b11d4cdf8932a239ce86aa4b
731201040,Shiro Games,shirogames,"The developers of @Wartales_Game, @DuneSpiceWars, Evoland, Northgard and @Darksburg. Publishing new, exciting indie titles with @ShiroUnlimited!",,https://t.co/yFZMKVMvSE,2012-08-01T18:26:48.000Z,1008,15815,fe25372005a64796a61dd122fb6e2b7f
1305339649,WW1 Game Series,WW1GameSeries,"World War I FPS Series. 
Makers of Verdun & Tannenberg, Isonzo on September 13☀️! 

🎮 Games available on Steam, Epic, PlayStation 4|5 & XBOX One/Series X|S",In the Alps,https://t.co/FEjLi0EkU6,2013-03-26T19:02:20.000Z,665,12070,4bdbe4d91f084966aed33eeb5ebb71fd
833721247859105793,Dear Villagers,DearVillagers,"Dear Villagers publishes cool PC & Console games, from RPG to Action-Adventure!
Studio, dev or #indiegame lovers, the Village invites you to join the campfire","Montpellier, France",https://t.co/dDpSONwUbb,2017-02-20T16:53:30.000Z,804,7408,affa1b8409ab4e609b97cc84b844a624
1082244361860075526,Chernobylite,ChernobylGame,☢️ Chernobylite is a science-fiction survival horror experience set in Chernobyl Zone. Out now on PC and Consoles | chernobylite_support@thefarm51.com,,https://t.co/JpQBo1TKbk,2019-01-07T11:55:37.000Z,57,9079,0d57baa1b00544d3b15b2bf2dcd8740f
4743708737,Unbound Worlds Apart,UnboundTheGame,"Explore beautiful, hand-crafted worlds by conjuring magic #portals. 
A 2D game in #UE4
 Join on discord: https://t.co/QVOK5YHrjA","Bucareste, Roménia",https://t.co/mCZn339hpF,2016-01-08T10:53:55.000Z,1159,3582,089db945fd7b4a2e9da658532d4880fa
880868905325125632,Studio Inkyfox,StudioInkyfox,"Solo indie game developer, animator, making #Omno. Get it here: https://t.co/BBgQI5cRRV https://t.co/RRBRqAulKh","Bielefeld, Deutschland",https://t.co/kfzudoJr8I,2017-06-30T19:21:27.000Z,1603,18053,890243d9783848688013749da14a5e11
1407158980334342145,Fuga: Melodies of Steel - Official,Fuga_CC2_en,"Fuga: Melodies of Steel, an RPG by CyberConnect2, out now!
PS4・PS5・Nintendo Switch・Steam・Epic Games Store・Xbox One/Series X|S
https://t.co/4w3pKNYEl7",,https://t.co/E4Gv6bN2lN,2021-06-22T02:13:24.000Z,10,2556,5ae755d9de1a40e49b66003f73b50f70
1259985313751011332,Train Sim World 3,trainsimworld,Master The Machine & Battle The Elements with Train Sim World 3 on September 6th! 🚄🚂🚈⚡❄️🌪️   ESRB: E for Everyone - PEGI,"Chatham, UK",https://t.co/1SkNVPHG4L,2020-05-11T23:14:50.000Z,22,9309,240096b07cf94eaba1d3695221127d89
1270345988532834305,Banners Of Ruin,BannersOfRuin,Assemble your party. Answer the call. Win the war. Deckbuilding indie game developed by @montebearo & published by @GoblinzPub,,https://t.co/CtqZLije9j,2020-06-09T13:24:44.000Z,28,702,639af54d1eca4ef3964fbe88487465fe
3492453261,hmblgrv,humblegrove,"made @nolongerhome a semi-autobiographical game about non-binary development duo @bonaneh & @CelDavison, published by @fellowtravellr",West Yorkshire/Tokyo,https://t.co/kRgxnFDZOV,2015-08-30T15:52:59.000Z,323,3798,c44ed0a965cc43b98425d5d7437796d5
991959272333500417,GRIME,Play_GRIME,"A brutal action RPG set in a surreal world full of morbid creatures and enigmatic characters. Developed by Clover Bite. 

👾 Discord: https://t.co/dRyxGmNfoD",,https://t.co/DJ5HZPHnSE,2018-05-03T08:34:55.000Z,499,4488,3f468b7977d0416a9a36af16f384c516
824755403774898176,Mecha Studios,MechaStudios,Indie #gamedev studio! Creators of #NeonCityRiders available on ALL consoles and Steam!  🤖,México,https://t.co/9NhArYYeQ3,2017-01-26T23:06:26.000Z,519,3060,c4920a39dfb74fb2b091fc5eaddcabb1
3240985277,Drone Racing League,DroneRaceLeague,"The world’s premier, professional drone racing property. 

Download the DRL SIM and learn how to fly #FPV Drones",,https://t.co/WEtnhjVXDP,2015-05-07T20:08:33.000Z,918,73950,1578c50f725742fab1863952e01efc52
1158800650588868615,The Falconeer,TheFalconeer,"#TheFalconeer is a #BAFTAgames nominated RPG. Developed by @FalconeerDev, published by @Wiredp OUT NOW! For Xbox Series S/X, STEAM, PS4/5, Switch,  & Stadia 🦅",The Ursee,https://t.co/d0fkJKfufl,2019-08-06T18:02:59.000Z,24,2266,98cffb44de6543aaa39a62e3c6124e06
996287045055270912,Death Trash,DeathTrash,A post-apocalyptic role-playing game where cosmic horrors crave humanity but meet punks with shotguns. Early Access available now: https://t.co/eF6b6PNkDM,Nexus,https://t.co/mkD4yrpnBb,2018-05-15T07:11:56.000Z,4,18272,d27f08d026774dfbae32d7eb19416709
820349528930942976,House Flipper,houseflippersim,"House Flipper is a casual game where you buy houses that need to be repaired and fixed. Renovate houses and make a huge profit!

Support: https://t.co/09QptIL0FM","Kraków, Polska",https://t.co/49CE4Ex00X,2017-01-14T19:19:03.000Z,3,38892,8240e01698ea44b19dba1c53469bc300
4606591233,"Top Hat Studios, Inc - FROGUN OUT NOW!!!🐸🐸",TopHatStudiosEN,"Your favorite publisher and curator of fine indie delicacies of all shapes and sizes. We port, publish, develop, and distribute to all major platforms. 🎩🎮",US,https://t.co/A8OSSPOW9N,2015-12-26T03:29:22.000Z,1095,13398,e24f403afd744e5c8029d219ede4ea7a
1204357102111776768,Black Book,PlayBlackBook,"Black Book is a haunting tale of a young sorceress, who gave her life to serve the dark forces.

💬 https://t.co/LvccHQzHwf
🖤 Wishlist on Steam ⬇️",,https://t.co/Wnf4oE2yiB,2019-12-10T11:08:11.000Z,152,2495,0bce0871129140d894da3789e2fe0a7f
1470101396,Kitfox Games 🦊,KitfoxGames,"🔸 Making intriguing worlds with heart
🔸 Boyfriend Dungeon, Dwarf Fortress, Mossfield Origins & more!
🔸 Join: https://t.co/1rqbfUGnDL","Montreal, Canada",https://t.co/e9baoJBcaU,2013-05-30T16:10:32.000Z,326,33553,9f944e95eb3a40d8a45a3c4f8871f194
1121622065923022848,Garden Story,gardenstorygame,"An Action RPG by @picogram_art where you play as Concord, a newly appointed village guardian restoring the Grove to glory! ✨ Published by @rosecitygames","Portland, OR",https://t.co/0GMpyF57Dm,2019-04-26T03:48:34.000Z,143,18004,794bbf45d5fe451d9f805d99d30bbbd0
1154464936640372736,VoidTrain,PlayVoidTrain,A fresh take on the survival genre - you control and upgrade your own train in an endless adventure full of surprises and dangers.,,https://t.co/dyo62lVsFw,2019-07-25T18:54:24.000Z,12,2834,5983c2f9661442d29ae33fd742a25141
2955768334,Road 96 🌄,Digixart,"we're the studio behind #Road96 part of https://t.co/9TRMFwMOKG
📬press(at)digixart(.)com

Steam: https://t.co/9n6oiNpDyK
eShop: https://t.co/PVtrOzqexa
Discord: https://t.co/pA5ZbA2B2T",Petria,https://t.co/TiOFbq6alQ,2015-01-01T23:45:25.000Z,205,7648,6fd7745c80844568a84a43fddc7be385
3955401796,Fort Triumph,FortTriumph,"Kickstarter funded Fantasy turn-based tactical RPG, focused on randomly generated environments and hardcore tactical gameplay. #FortTriumph #indiedev",,https://t.co/V7eq6GqwwY,2015-10-14T11:21:31.000Z,849,1327,f3575fe40f894984a7027d86034e3b2c
1116284718322991105,Humankind,humankindgame,"Official Twitter account for #HumankindGame, a new historical strategy game from @Amplitude Studios & @SEGA, available now!",France,https://t.co/8dDrfTTvdj,2019-04-11T10:19:51.000Z,69,21485,e79119839e374d468236b7acc979ff95
224350795,Falling Squirrel,FallingSquirrel,"Creative Direction, Narrative Design, and proud member of Niagara's growing indie game dev scene!","St. Catharines, Ontario",,2010-12-08T19:39:40.000Z,66,892,b47c17d9c35b43919e3f779a3ae88e94
720156793322627072,8Doors: Arum's Afterlife Adventure,RootlessStudio,"The Official Twitter of 8Doors, 2d action platformer game. 

Discord : https://t.co/8jW52lDTTf

Wishlist  : https://t.co/nlSFBlyI80",Republic of Korea,https://t.co/DsPbu8AMBv,2016-04-13T07:48:54.000Z,168,1082,ee3c8148289240a0a0199ddec1e5774e
1056072998166220800,Void Bastards,VoidBastards,"Strategy FPS on Switch, PlayStation, Xbox, Steam, & EGS | https://t.co/8vqKpVfnWj",Sargasso Nebula,https://t.co/aCksxDkkVF,2018-10-27T06:39:58.000Z,12,6501,c1bb7eb3554b42f0957cc87363e59e1d
3299971,Team17,Team17,"Developer & games label behind Worms, The Escapists, Overcooked, Marauders & more! 🚀 Support: @Team17Help",UK,https://t.co/jZhIe1YRAd,2007-04-03T08:38:16.000Z,3229,90902,0a8b32256f374cf4998c3ecf44c31db9
1362788534483120133,Operation: Harsh Doorstop,OpHarshDoorstop,"The official Twitter for Operation: Harsh Doorstop—a free, community-developed tactical shooter built on the OHDCore framework.",Khafji,https://t.co/uKDExSSGCF,2021-02-19T15:38:06.000Z,21,2942,3a3bed5063b4485480956d82e83c739d
1134382639044014080,King's Bounty II,KingsBountyGame,The Legend Returns! Out now! Developed by @1C_Company. #KingsBounty2,Antara,https://t.co/Lfsm5nf6d7,2019-05-31T08:54:31.000Z,40,5362,1b041087e451447392058a9147385357
1146609628102320128,Silver Lining Studio,SilverLiningWW,"#IndieGame Developer
#BehindtheFrame :The Finest Scenery
To collect, to fix and to paint.
Available for iOS/Android/Windows/Mac
日本語:@JPSilverLining
Join Now 👇",Earth,https://t.co/ZpTaJeThc7,2019-07-04T02:40:13.000Z,499,1583,ade0eed6f17a412b97d29a992b35754c
2723021660,INTI CREATES,IntiCreatesEN,"We are Japanese game developer INTI CREATES! Azure Striker Gunvolt, Gal*Gun, Blaster Master Zero, Bloodstained: Curse of the Moon, lots of Mega Man games & more",Japan,https://t.co/VfeBToe5tj,2014-08-11T03:12:45.000Z,203,32979,b63c6aeadcba48f9b1c21f74dd83038e
1192514562907607042,AMC Games,AMC_Play,"A new and offbeat games label by AMC. #FearMachine 😱 and #ItsAWrap 🎥 coming soon, join our Discord for updates and demos: https://t.co/ssqzttKBIK","New York, NY",https://t.co/k25maAE9VE,2019-11-07T18:50:13.000Z,39,1816,a9609378eb634390a07a43280e23e975
767755917890842624,Oskar Stålberg,OskSta,"Gamedev. Made @BadNorthGame. Now making #Townscaper, a procedural town building toy - available on PC, Mac, Switch and Mobile. Go get it!","Malmo, Sweden",https://t.co/qakKgmxfai,2016-08-22T16:10:49.000Z,1255,112583,51e63d2755dd4ac5948d0939a989710a
84423098,Mastiff,mastiffgames,"We're a fun, but aggressive publisher of games on all platforms! Join us on Discord for exclusives: https://t.co/untqzcrfwM | Pitch your game: https://t.co/rv3R6kr4gB","San Francisco, CA",https://t.co/Tsu5BhK586,2009-10-22T21:00:41.000Z,3217,12991,4111bb4281fd49799403c5abf320f46f
1366796561326440449,Train Life: A Railway Simulator,TrainLifeGame,Welcome to the official Twitter account of Train Life the videogame.,,https://t.co/bVIt5CsNHA,2021-03-02T17:04:41.000Z,8,549,be9e54060e494fefb39904e63f8078b1
2596126622,34BigThings,34bigthings,"Italian award-winning game developers since 2013. We made Redout, Goat of Duty, Redout: Space Assault, Super Inefficient Golf, and more. Part of Embracer Group.","Turin, Italy",https://t.co/sxaYUr5PjZ,2014-06-30T10:04:29.000Z,66,7882,f794ecb99e0e420ab9db4beb70b40e9e
4513839203,Owlcat Games,OwlcatGames,"Official Twitter account for Owlcat Games studio. Developer of Pathfinder: Kingmaker, Pathfinder: Wrath of the Righteous CRPG and Warhammer 40k: Rogue Trader.","Nicosia, Cyprus",https://t.co/1JGfx20u6l,2015-12-17T12:40:30.000Z,102,26260,c9e2e1970b1f4773a7992a3760a43323
1267434122500333570,Kraken Academy!! OUT NOW 🐙🥦,happybroccgames,"🥦✨Indie studio making Kraken Academy!! - A time travelling adventure with a magical kraken!
OUT NOW on PC, Switch & Xbox! 🐙",Berlin,https://t.co/7R5l704A8p,2020-06-01T12:33:45.000Z,317,2482,531f127b252346a18ffa0bec2fdf597c
946782253446725633,Encased RPG | Out now!,DarkCrystal_HQ,"Steam: https://t.co/fvFKmcJPK2
GOG: https://t.co/f3ThEMik2n
EGS: https://t.co/MNeLVSdnAU

Platforms: PC

For Press: https://t.co/6QUF1lP0cg",Under The Dome,https://t.co/Y0ZPd1hJWX,2017-12-29T16:37:34.000Z,179,6133,adc96ea4979d4b14831823a2c0efa057
555328808,Dishonored,dishonored,Official Twitter for Dishonored. Dishonored: Death of the Outsider is available now! Learn more about the world of Karnaca at https://t.co/xGJwl03iQE,,https://t.co/xGJwl03iQE,2012-04-16T18:35:17.000Z,87,153636,ecf4d2e87ea7445298c7471d8e9b405e
2216064012,Prey,PreyGame,The Official Twitter account for Arkane Studios' Prey. Prey: Mooncrash DLC - Available Now!,Talos I,,2013-11-26T17:17:04.000Z,53,36267,ed17077691c541c19dc95e47fdd1cfd5
82010260,Dark Light,Miraricogames,"Working on #DarkLight, a 2D Metroidvania game set in a dark post-apocalyptic world. Early Access is available on Steam: https://t.co/pmtZKPWR0q and EGS: https://t.co/dZ1oNiQmvQ","Sydney, New South Wales",https://t.co/dJTXnX5BgQ,2009-10-13T04:24:22.000Z,176,3264,f4e74c7571cc40f7809d6c3af0e18cd4
25071725,Wolfenstein,wolfenstein,Wolfenstein: Youngblood and Wolfenstein: Cyberpilot are available now!,"Uppsala, Sweden",https://t.co/ijdZtWOWcT,2009-03-18T13:31:31.000Z,80,127573,52a32a3469dd4a2ca20bfff0c6a66486
4633435604,Hamsterdam 🐹,HamsterdamGame,"#HamsterdamGame | @MuseGames
Kung-Fu. Hamster. #beatemup

🎮https://t.co/o6IkfnbpV6
🖥️https://t.co/hToEThuIVa
🤖https://t.co/X9gLud6jDB
🍏https://t.co/q6SBG03ept","New York, NY",https://t.co/2ARoWJwE2V,2015-12-22T21:28:27.000Z,244,926,1c1965bc7e88403990037952b637df65
2850034419,Niche,NicheGame,"A survival game about genes, heredity and evolution.
Out now Xbox and Switch!
And we just released a new game for mobile too!
Developed by @strayfawnstudio",,http://t.co/ZqnxjVQsPQ,2014-10-29T16:46:56.000Z,901,4806,b5fd42e064484438b11cebb2991a9c2f
1185502325156339712,Timberborn Early Access,Timberborn,"A city-building game feat. beavers, dams, wood, vertical architecture, and droughts. Early Access out now on Steam, GOG, and Epic! | By @mechanistry.","Timber Falls, Poland",https://t.co/sgrSFiOyjO,2019-10-19T10:26:07.000Z,208,5061,1d309546149d4646a24b15b28eedb358
4437884179,Eastward,eastwardgame,An adventure game about Sam and John's long journey going #Eastward.  Developer:@PixpilGames Publisher:@ChucklefishLTD,"上海, China",https://t.co/r4QdjiMjkh,2015-12-03T03:27:39.000Z,8,32175,98546a3a27c241c894b3049312cc0719
932975521067098113,Gamedec | Switch out NOW!,GamedecTheGame,"#Gamedec is an #adaptive #cyberpunk #RPG. Your job is to solve crimes inside virtual worlds!

🔥https://t.co/As7MLNYdKE - get Switch version here! 🔥",Warsaw City,https://t.co/oVMTyEy8ab,2017-11-21T14:14:32.000Z,48,3379,61d13d6fe0c84016a8bacd6fa14cab0e
1232784928984752135,Everhood The Game,EverhoodGame,"Official Twitter for Everhood

@ChrisNordgren @Jordi_TheRock

🧞‍♂️ JOIN OUR DISCORD → https://t.co/S3VW3AY7Sx
📧 NEWSLETTER → https://t.co/3EDILzNam5",,https://t.co/YA0NDNJdBc,2020-02-26T21:50:16.000Z,35,8173,43dd86bd3b3146afadb3a5b9ba187874
1011975292083204096,TOEM 📸 OUT NOW! 📸,SWMGames,"Set off on a delightful expedition and use your photographic eye to uncover the mysteries of the magical TOEM

Out now on PC, Switch, PS5
Steam: https://t.co/Y4ev3agISJ",hello@somethingwemade.se,https://t.co/3EvUJqBflB,2018-06-27T14:11:25.000Z,9,8045,d4b6a615ea794a6295d34608c5426d4f
1249115305663778816,SeveredSteel,SeveredSteel,"O U T  N O W - PC XBOX PS SWITCH
Dev @MattWLA
🎵 @Floating_Door
Buy https://t.co/cHDCiIh3he…
Discord https://t.co/AEMmkUgSRo
Publisher @DigeratiDM",,https://t.co/Uv79osPL0A,2020-04-11T23:21:26.000Z,183,5192,b26543426574454e82e07624450c9022
1977449443,Kena: Bridge of Spirits,emberlab,"Full of adventure and charm, Kena: Bridge of Spirits seamlessly blends action and narrative into an unforgettable experience. 
PS4/PS5/EPIC Games Store","Orange, CA",https://t.co/f3E59syAne,2013-10-21T04:37:55.000Z,166,74090,d8618f47119940fb8e5c38eb0421c752
933037725002768384,World War Z The Game,wwzthegame,"Official Twitter for the World War Z game series
WWZ: AFTERMATH is OUT NOW
WWZ on Switch is OUT NOW

Customer Support: @SaberSupport",,https://t.co/cXJEMoc0XP,2017-11-21T18:21:43.000Z,41,44440,05af9ab1d2dc4b78ada8b2f09724da20
764808989590843393,Jaws of Extinction (aka: JoE),playjoegame,Open world story RPG survival #UE4 game #JoEGame  https://t.co/jt3G3LHN6p -  PreAlpha: Steam Early Access & EPIC Games Store  - Available in Early Access NOW,Studio: KYE Creations,https://t.co/SjduS3uFmN,2016-08-14T13:00:47.000Z,707,2844,0a687e1cf9c44f2dab63efb4afc4b140
1194429899039100928,Beast Breaker ⚔️🐭 OUT NOW!,VodeoGames,✨ We build cozy-crunchy indie games. ✨ Currently working on Beast Breaker ⚔️🐭 & Game #2 🐀・ 📬 hello@vodeo.games・https://t.co/U12rxMNeX5,Whiskersmith Farm,https://t.co/TrRiNXlyeh,2019-11-13T01:41:13.000Z,19,3523,ed3c276dc5ee42f8978a10eb4db68e32
898251593514078208,"Rogue Games, Inc.",Rogue_Co,Cool as hell games from some weird as hell people (and a few cats) 🎮🐈,"Los Angeles, CA",https://t.co/bN7lhwUtvc,2017-08-17T18:34:03.000Z,202,8881,434760a9356849be8347ecac448da87f
121999927,EVE Online,EveOnline,"The game that science fiction warned us about! - Killscreen  //  For server status updates, please follow @EVE_Status 🚀",New Eden,https://t.co/onOqmY1VYa,2010-03-11T08:04:25.000Z,162,78154,7750e99446764c6294335df4685ddf87
2726116957,Brave At Night 🌙 ➡️ Gamescom,BraveAtNight,"The indie game studio that made Yes, Your Grace: https://t.co/h9JKtPH4Nv. Publishing Mind Scanners https://t.co/WFdWSExWNu
Join our discord: https://t.co/YNieutRXwG",,https://t.co/2GT3yDkig5,2014-08-12T12:21:45.000Z,608,4357,ca196887d2f04bf29fc34899252a5151
1296798813089337347,Age of Sigmar: Storm Ground,StormGround,"Experience Warhammer's Age of Sigmar in a dynamic, epic turn-based strategy game from @GasketGames @Focus_Entmt. Available now on PS4, Xbox One, Switch and PC.",,https://t.co/g8tVxS92dZ,2020-08-21T13:18:33.000Z,4,845,7bc73240d0ae4e899efe24b15fdef302
1170132866556157954,Not a Sailor Studios | Buddy Simulator 1984,not_sailor,"Chicago-based indie game studio created by four students.
We made A Game About Literally Doing Your Taxes. 
We recently made a game about friendship.","Chicago, IL",https://t.co/88Y2ViTf25,2019-09-07T00:33:21.000Z,463,5614,6014c97743ec47d68a989336f26bb2c8
61670139,Out of the Park Baseball,ootpbaseball,"Award-winning baseball strategy game available on https://t.co/noOaX5ud17, Steam, Epic. Follow @OOTPPerfectTeam for PT updates. MLB, MiLB, MLBPA licensee.",Germany,https://t.co/qKyGWI7zr1,2009-07-31T02:39:48.000Z,1626,21167,391397c9dc2b498bb432056cab806d70
78512116,Universe Sandbox,UniverseSandbox,Physics-based space simulation software that allows anyone to create & destroy on an unimaginable scale,"Seattle, WA, USA",https://t.co/TbQUcMpt3g,2009-09-30T04:23:33.000Z,202,5078,3a57507ba354416386be27bbaba783d7
2697025190,Read Only Memories,ROMadventure,"Read Only Memories: NEURODIVER coming in 2022!

Also, 2064: Read Only Memories - Out now on Nintendo Switch and PC! 日本語版も好評発売中! | by @MidBoss | #2064ROM",Neo-San Francisco,https://t.co/3Shd0UQtF8,2014-08-01T01:32:12.000Z,1828,5739,92e998e921ad4979883c19f65de8b456
1138592017615851520,In Sound Mind - AVAILABLE NOW,insoundmindgame,"A psychological horror game with a cat! 
By @wecreatestuff & original music by @LivingTombstone
Get it now: https://t.co/kQWRl5vald",insoundmind.com,https://t.co/F8DMdBFJWX,2019-06-11T23:41:05.000Z,8,1733,9bbfe5536ecc4a1190e07cb4cbeb7ddb
139857698,Beamdog,BeamdogInc,We're the devs behind @MythForce—the 80s cartoon roguelite! Our catalog includes enhanced cross-platform classics like Baldur's Gate. Learn more at https://t.co/3EhazHqK8M,"Edmonton, Alberta, Canada",https://t.co/LiqWoJY3Uv,2010-05-03T22:04:44.000Z,415,9452,0b361b745f9c4a26b40e483b4a83b53f
87465794,Atari,atari,"The Official Atari
Web3 account: @AtariX",New York,https://t.co/IsqOyQCCZE,2009-11-04T15:44:42.000Z,394,100484,cd1e6b9aa34c4effb31f176d53d59c1b
1256839149883187200,Second Extinction,2nd_Extinction,Second Extinction is a big map co-op shooter. With dinosaurs. Hordes of mutant dinosaurs. Find out more: https://t.co/qTbBvwqowV,Gateway Station Cygnus,https://t.co/ESN0mDbcNB,2020-05-03T06:53:06.000Z,142,8965,f9daa3f1cd024908a2d8ef404a6b305d
278651317,Corey Martin 🍉,_coreymartin,"I make games! Pipe Push Paradise, Hiding Spot, Bonfire Peaks.
🔥 Play Bonfire Peaks 👉 https://t.co/m8Aa0feB2H 🔥
Making stuff at @unity Metacast. he/him",Montréal,https://t.co/tYM5XwzaK1,2011-04-07T17:57:58.000Z,600,1875,5a3b67c0080f4637a88f64bbcc5f1f44
188233241,Europa Universalis,E_Universalis,The #empire #building #game #EuropaUniversalis IV will give you control of a nation to guide it through the years and create a dominant global empire.,,https://t.co/dc4Ydz2uVB,2010-09-08T06:52:55.000Z,51,55030,45b82cb4454b40439b61ba126adfabec
1366771708678520839,Astria Ascending | NOW AVAILABLE!,AstriAscending,"Demigods, ascend!
Official account for Astria Ascending, a hand-drawn 2D J-RPG developed by @StudiosArtisan in collaboration with renowned Japanese developers.",Published by @DearVillagers,https://t.co/1Eij9dMYlS,2021-03-02T15:26:13.000Z,118,2019,79e13cbc4f624cbdafa1989a31ca7efe
1161732952474214400,The Eternal Cylinder - Available on PC + Xbox + PS,EternalCylinder,The Eternal Cylinder is an open-world survival adventure game. A @GoodShepherdEnt production designed by @theACETeam. Join Discord: https://t.co/Ti82ND9kpe,Running away from the Cylinder,https://t.co/FytbCgdjwr,2019-08-14T20:14:54.000Z,9,1973,8b1afe5f20ba4d73a8d3a1cb61351de5
701168334532845568,Animation Throwdown,throwdowngame,"For the first time ever, five of your favorite animated shows are together in one amazing collectable card game.",New New York,https://t.co/YXuQgptqh5,2016-02-20T22:15:32.000Z,14,3577,9197e016a4d24da8ad3a9546de5a06d2
23238377,JETT 🚀,jettxyz,"JETT: The Far Shore is the new videogame from Superbrothers + Pine Scented, songs + sounds by Scntfc, bolstered by JETT Squad. Get JETT today! PS5 + PS4 + PC","Ground Control, Tsosi Massif",https://t.co/XXXYBnJKva,2009-03-07T21:42:57.000Z,871,16645,f8b6084d6bf14c6282333ee36dfa8223
1075079931812605952,Void Tyrant,VoidTyrantGame,"A new strategic card-based RPG from @quitefreshgames, published by @ArmorGameStudio. Out now on PC, Android and iOS!",,https://t.co/boIjqKwOin,2018-12-18T17:26:44.000Z,27,430,00a9baf6862444f3931268a17c7349c1
1092868429013372928,Back 4 Blood,back4blood,"Back 4 Blood brings you face-to-face with a new apocalypse on Xbox ONE, Xbox Series X|S, PS5, PS4, Steam, & Epic Store! Out now! #Back4Blood ESRB: Mature 17",,https://t.co/Wc1Jp96poj,2019-02-05T19:31:52.000Z,23,116943,48bb8979d7e6469a9a5adcbca67c2abb
2304834656,EXOR Studios,EXORStudios,"Indie game development company. Creators of D.I.P.R.I.P., Zombie Driver, X-Morph: Defense. Our next game: The Riftbreaker - Wishlist Now https://t.co/DCA3IoEJ5h",Poland,https://t.co/AZ687oEpB9,2014-01-22T13:14:53.000Z,714,8882,6d00edfcf33a48149494c96b9cc5fde4
1319850017167970304,SunblazeGame,SunblazeGame,"Brain-twisting precision platformer with over 700 challenging, handcrafted levels. This game keep you dying for hours and hours.
Get it  from Steam:",http://discord.bonusstage.co,https://t.co/9nKfHZp0V5,2020-10-24T03:55:53.000Z,1667,3140,751660a98c974c238203f2ef4e7c5ab6
98616286,Tomb Raider,tombraider,"The Official Tomb Raider page, celebrating #TR25 all through 2021! 
ESRB: RATED T - M for Blood & Gore, Intense Violence, & Strong Language.","Redwood City, CA",https://t.co/qQtb8PUcxh,2009-12-22T11:46:41.000Z,7891,271192,ee7f3c6725fd4fd4b8aeab8622cb770e
1264575550674423812,Against the Storm ⚡OUT NOW in Early Access!,AtS_CityBuilder,"Roguelite city builder with beavers, lizards, and everlasting rain ⛈
'Banished' meets 'Slay the Spire'.

By: @EremiteGames
Published by: @HoodedHorseInc",,https://t.co/KKd5gSXwtJ,2020-05-24T15:16:40.000Z,725,1389,ce61bd4dbf3b49e9ae3311db91b005f8
1121742747797479425,Undying - Available in Early Access Now!,PlayUndying,An emotional survival game developed by @VanimalsGames. A mother is bitten by a zombie and must find a new home for her son before she turns.,Zombie Apocalypse,https://t.co/rxqYnUWcbD,2019-04-26T11:48:06.000Z,3988,4499,c9d2e42d8b404add9390c0182093abbd
2834042680,Destructive Creations,DestCreat_Team,"""Our goal is to tell serious stories while not taking ourselves too seriously"" ~ DC Team",Poland 🇵🇱,https://t.co/9pNHyi2Kql,2014-10-16T12:53:07.000Z,104,4459,63286627d91a4eed93498b076bfe3761
1124039820609826816,Roguebook,PlayRoguebook,"Roguebook is a roguelike deck-builder from the creators of Faeria, Abrakam Studios in Belgium.","Liege, Belgium",https://t.co/6RY1DpMR1l,2019-05-02T19:55:51.000Z,96,1576,732caedfe2c54133851205dbbfe61915
